bin_low_gev,bin_high_gev,value,error
0.00000000000000000e+00,5.00000000000000000e+00,8.72000279222515360e+01,5.46979180705265211e+00
5.00000000000000000e+00,1.00000000000000000e+01,2.59970895876963255e+02,9.67513505389121953e+00
1.00000000000000000e+01,1.50000000000000000e+01,4.28885290881381763e+02,1.16725017680505125e+01
1.50000000000000000e+01,2.00000000000000000e+01,5.93173590463852065e+02,1.48138965387225756e+01
2.00000000000000000e+01,2.50000000000000000e+01,7.68499487065855305e+02,1.74480471665967123e+01
2.50000000000000000e+01,3.00000000000000000e+01,8.80318687106504740e+02,1.68764717254906245e+01
3.00000000000000000e+01,3.50000000000000000e+01,9.90756633439055122e+02,1.81603433879420813e+01
3.50000000000000000e+01,4.00000000000000000e+01,1.10387921821157352e+03,1.97041308571345013e+01
4.00000000000000000e+01,4.50000000000000000e+01,1.21272405682237627e+03,2.03462420851844747e+01
4.50000000000000000e+01,5.00000000000000000e+01,1.32715639376239437e+03,2.16642003846320570e+01
5.00000000000000000e+01,5.50000000000000000e+01,1.41379260663532705e+03,2.28670345926558340e+01
5.50000000000000000e+01,6.00000000000000000e+01,1.46342675126235622e+03,2.27451420643240780e+01
6.00000000000000000e+01,6.50000000000000000e+01,1.47368211965553701e+03,2.34818633869411286e+01
6.50000000000000000e+01,7.00000000000000000e+01,1.51136285004502270e+03,2.31559720541637262e+01
7.00000000000000000e+01,7.50000000000000000e+01,1.53391568679577631e+03,2.41992434713595337e+01
7.50000000000000000e+01,8.00000000000000000e+01,1.52335011311954918e+03,2.31836146443165312e+01
8.00000000000000000e+01,8.50000000000000000e+01,1.55543801579878732e+03,2.43077146213765438e+01
8.50000000000000000e+01,9.00000000000000000e+01,1.56960392412944861e+03,2.35445601240187479e+01
9.00000000000000000e+01,9.50000000000000000e+01,1.50846589491678674e+03,2.30204274024986368e+01
9.50000000000000000e+01,1.00000000000000000e+02,1.46495197981208298e+03,2.33848835865449765e+01
1.00000000000000000e+02,1.05000000000000000e+02,1.42286677398766096e+03,2.24583384883496642e+01
1.05000000000000000e+02,1.10000000000000000e+02,1.31758379339395515e+03,2.08992248334550261e+01
1.10000000000000000e+02,1.15000000000000000e+02,1.28557977485516744e+03,2.00692951259228280e+01
1.15000000000000000e+02,1.20000000000000000e+02,1.24004650920255790e+03,1.97068606292429180e+01
1.20000000000000000e+02,1.25000000000000000e+02,1.21489877538766541e+03,1.90043674024759355e+01
1.25000000000000000e+02,1.30000000000000000e+02,1.10873774866124745e+03,1.84694934017805608e+01
1.30000000000000000e+02,1.35000000000000000e+02,1.04678965005596046e+03,1.70453629898265930e+01
1.35000000000000000e+02,1.40000000000000000e+02,9.95239240193209071e+02,1.69114704265879894e+01
1.40000000000000000e+02,1.45000000000000000e+02,9.26074250446593851e+02,1.58733043160500831e+01
1.45000000000000000e+02,1.50000000000000000e+02,8.70212601267561467e+02,1.53327633735566042e+01
1.50000000000000000e+02,1.55000000000000000e+02,7.90357524770027680e+02,1.40549210265555313e+01
1.55000000000000000e+02,1.60000000000000000e+02,7.39604804015635523e+02,1.32758450720416352e+01
1.60000000000000000e+02,1.65000000000000000e+02,7.03267364057450777e+02,1.30404114707121810e+01
