bin_low_gev,bin_high_gev,value,error
0.00000000000000000e+00,5.00000000000000000e+00,6.69208327602857338e+01,5.01209131989472390e+00
5.00000000000000000e+00,1.00000000000000000e+01,2.05527232262615740e+02,8.85272734670965100e+00
1.00000000000000000e+01,1.50000000000000000e+01,3.32701208346170631e+02,1.11729264496671821e+01
1.50000000000000000e+01,2.00000000000000000e+01,4.57610566877337874e+02,1.33180147167962488e+01
2.00000000000000000e+01,2.50000000000000000e+01,5.91812465878102330e+02,1.51037652539887866e+01
2.50000000000000000e+01,3.00000000000000000e+01,7.21045277293347795e+02,1.71108292663196266e+01
3.00000000000000000e+01,3.50000000000000000e+01,7.84734063006838483e+02,1.76047833132417786e+01
3.50000000000000000e+01,4.00000000000000000e+01,9.04073254925101423e+02,1.91274092183962630e+01
4.00000000000000000e+01,4.50000000000000000e+01,1.00054057223016196e+03,2.03342627476531810e+01
4.50000000000000000e+01,5.00000000000000000e+01,1.09747516935364138e+03,2.14517670853778633e+01
5.00000000000000000e+01,5.50000000000000000e+01,1.17767174862315892e+03,2.23421566877936257e+01
5.50000000000000000e+01,6.00000000000000000e+01,1.20597420105014021e+03,2.25283365484724669e+01
6.00000000000000000e+01,6.50000000000000000e+01,1.19023018472259378e+03,2.22640818268406662e+01
6.50000000000000000e+01,7.00000000000000000e+01,1.26847866427451117e+03,2.31529059901427132e+01
7.00000000000000000e+01,7.50000000000000000e+01,1.25731279881520436e+03,2.27926434100675195e+01
7.50000000000000000e+01,8.00000000000000000e+01,1.25808560343686440e+03,2.26467812806655857e+01
8.00000000000000000e+01,8.50000000000000000e+01,1.30274844843952997e+03,2.32254878557948565e+01
8.50000000000000000e+01,9.00000000000000000e+01,1.34099089250729321e+03,2.31750602280996461e+01
9.00000000000000000e+01,9.50000000000000000e+01,1.30528689673009058e+03,2.26864165657863346e+01
9.50000000000000000e+01,1.00000000000000000e+02,1.22936417158674431e+03,2.17290260524439667e+01
1.00000000000000000e+02,1.05000000000000000e+02,1.21492030950326421e+03,2.13516212727481971e+01
